"Subject29Year2012_TableS3"
"Subject30Year2007_TableS3"
"Subject30Year2008_TableS3"
"Subject30Year2009_TableS3"
"Subject30Year2010_TableS3"
"Subject30Year2011_TableS3"
"Subject30Year2012_TableS3"
"Subject31Year2007_TableS3"
"Subject31Year2008_TableS3"
"Subject31Year2009_TableS3"
"Subject31Year2010_TableS3"
"Subject31Year2011_TableS3"
"Subject31Year2012_TableS3"
"Subject32Year2007_TableS3"
"Subject32Year2008_TableS3"
"Subject32Year2009_TableS3"
"Subject32Year2010_TableS3"
"Subject32Year2011_TableS3"
"Subject32Year2012_TableS3"
"Subject33Year2007_TableS3"
"Subject33Year2008_TableS3"
"Subject33Year2009_TableS3"
"Subject33Year2010_TableS3"
"Subject33Year2011_TableS3"
"Subject33Year2012_TableS3"
"Subject34Year2007_TableS3"
"Subject34Year2008_TableS3"
"Subject34Year2009_TableS3"
"Subject34Year2010_TableS3"
"Subject34Year2011_TableS3"
"Subject34Year2012_TableS3"
"Subject35Year2007_TableS3"
"Subject35Year2012_TableS3"
"Subject36Year2007_TableS3"
"Subject36Year2008_TableS3"
"Subject36Year2009_TableS3"
"Subject36Year2010_TableS3"
"Subject36Year2011_TableS3"
"Subject36Year2012_TableS3"
"Subject37Year2007_TableS3"
"Subject37Year2008_TableS3"
"Subject37Year2009_TableS3"
"Subject37Year2010_TableS3"
"Subject37Year2011_TableS3"
"Subject37Year2012_TableS3"
"Subject38Year2007_TableS3"
"Subject38Year2008_TableS3"
"Subject38Year2009_TableS3"
"Subject38Year2010_TableS3"
"Subject38Year2011_TableS3"
"Subject38Year2012_TableS3"
"Subject39Year2007_TableS3"
"Subject39Year2008_TableS3"
"Subject39Year2009_TableS3"
"Subject39Year2010_TableS3"
"Subject39Year2011_TableS3"
"Subject39Year2012_TableS3"
"Subject40Year2007_TableS3"
"Subject40Year2008_TableS3"
"Subject40Year2009_TableS3"
"Subject40Year2010_TableS3"
"Subject40Year2011_TableS3"
"Subject40Year2012_TableS3"
"Subject41Year2007_TableS3"
"Subject41Year2012_TableS3"
"Subject42Year2007_TableS3"
"Subject42Year2008_TableS3"
"Subject42Year2009_TableS3"
"Subject42Year2010_TableS3"
"Subject42Year2011_TableS3"
"Subject42Year2012_TableS3"
"Subject43Year2007_TableS3"
"Subject43Year2012_TableS3"
"Subject44Year2007_TableS3"
"Subject44Year2012_TableS3"
"Subject45Year2007_TableS3"
"Subject45Year2012_TableS3"
"Subject46Year2007_TableS3"
"Subject46Year2008_TableS3"
"Subject46Year2009_TableS3"
"Subject46Year2010_TableS3"
"Subject46Year2011_TableS3"
"Subject46Year2012_TableS3"
"Subject47Year2007_TableS3"
"Subject47Year2012_TableS3"
"Subject48Year2007_TableS3"
"Subject48Year2008_TableS3"
"Subject48Year2009_TableS3"
"Subject48Year2010_TableS3"
"Subject48Year2011_TableS3"
"Subject48Year2012_TableS3"
"Subject50Year2007_TableS3"
"Subject50Year2008_TableS3"
"Subject50Year2012_TableS3"
"Subject53Year2008_TableS3"
"Subject53Year2009_TableS3"
"Subject53Year2012_TableS3"
"Subject54Year2007_TableS3"
"Subject54Year2008_TableS3"
"Subject54Year2009_TableS3"
"Subject54Year2010_TableS3"
"Subject54Year2011_TableS3"
"Subject54Year2012_TableS3"
"Subject55Year2007_TableS3"
"Subject55Year2008_TableS3"
"Subject55Year2009_TableS3"
"Subject55Year2010_TableS3"
"Subject55Year2011_TableS3"
"Subject55Year2012_TableS3"
"Subject56Year2012_TableS3"
"Subject57Year2008_TableS3"
"Subject57Year2009_TableS3"
"Subject58Year2012_TableS3"
"Subject59Year2012_TableS3"
"Subject60Year2012_TableS3"
"Subject61Year2012_TableS3"
"Subject64Year2012_TableS3"
"Subject65Year2012_TableS3"
"Subject66Year2012_TableS3"
"Subject67Year2012_TableS3"
"Subject68Year2012_TableS3"
